,time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
19981,2005-07-30,78.8,62.1,0.012,0.012,0.0,14.6,31.5
19982,2005-07-31,75.0,59.5,0.012,0.012,0.0,11.0,22.8
19983,2005-08-01,70.3,53.0,0.0,0.0,0.0,12.2,24.8
19984,2005-08-02,70.2,57.3,0.083,0.083,0.0,5.2,13.2
19985,2005-08-03,63.5,56.7,0.386,0.386,0.0,11.3,21.9
19986,2005-08-04,67.4,51.2,0.0,0.0,0.0,12.6,25.9
19987,2005-08-05,69.2,56.4,0.28,0.28,0.0,11.6,24.2
19988,2005-08-06,64.9,51.4,0.063,0.063,0.0,13.2,27.5
19989,2005-08-07,62.2,49.0,0.134,0.134,0.0,8.5,18.6
19990,2005-08-08,64.3,53.4,0.024,0.024,0.0,11.0,20.4
19991,2005-08-09,61.4,55.0,0.102,0.102,0.0,14.8,30.4
19992,2005-08-10,63.1,55.7,0.217,0.217,0.0,15.1,32.7
19993,2005-08-11,64.9,56.1,0.008,0.008,0.0,14.7,30.9
19994,2005-08-12,67.1,55.5,0.146,0.146,0.0,11.2,22.8
19995,2005-08-13,64.1,54.2,0.028,0.028,0.0,12.1,23.9
19996,2005-08-14,67.2,56.9,0.051,0.051,0.0,9.7,21.9
